event_id,user_id,event_time,event_name,order_value
E4730,U0878,2025-02-17,browse,
E4731,U0878,2025-01-04,purchase,101.05
E4732,U0878,2025-04-01,feature_used,
E4733,U0879,2025-03-25,browse,
E4734,U0879,2025-01-28,login,
E4735,U0879,2025-03-18,browse,
E4736,U0879,2025-01-05,browse,
E4737,U0880,2025-02-25,browse,
E4738,U0880,2025-03-30,login,
E4739,U0880,2025-04-03,browse,
E4740,U0880,2025-01-28,browse,
E4741,U0880,2025-01-16,purchase,10.06
E4742,U0881,2025-04-23,browse,
E4743,U0881,2025-01-17,purchase,37.88
E4744,U0881,2025-02-17,login,
E4745,U0881,2025-01-21,browse,
E4746,U0881,2025-02-19,browse,
E4747,U0882,2025-03-13,browse,
E4748,U0882,2025-02-24,login,
E4749,U0882,2025-02-27,purchase,55.62
E4750,U0882,2025-02-14,browse,
E4751,U0882,2025-03-13,purchase,75.11
E4752,U0882,2025-01-19,purchase,100.99
E4753,U0883,2025-04-21,browse,
E4754,U0883,2025-04-11,purchase,7.22
E4755,U0883,2025-04-05,browse,
E4756,U0883,2025-01-11,login,
E4757,U0883,2025-03-27,login,
E4758,U0883,2025-04-02,feature_used,
E4759,U0884,2025-04-01,purchase,46.53
E4760,U0884,2025-03-18,browse,
E4761,U0884,2025-02-07,browse,
E4762,U0884,2025-02-12,login,
E4763,U0884,2025-04-27,purchase,87.55
E4764,U0884,2025-01-21,login,
E4765,U0885,2025-01-01,login,
E4766,U0885,2025-03-30,purchase,75.42
E4767,U0885,2025-02-01,purchase,33.85
E4768,U0885,2025-01-08,purchase,28.93
E4769,U0885,2025-03-10,login,
E4770,U0885,2025-01-30,browse,
E4771,U0885,2025-04-25,login,
E4772,U0886,2025-01-16,login,
E4773,U0886,2025-02-13,login,
E4774,U0886,2025-03-12,purchase,10.08
E4775,U0886,2025-04-22,purchase,93.04
E4776,U0886,2025-04-29,browse,
E4777,U0886,2025-04-29,browse,
E4778,U0886,2025-01-27,browse,
E4779,U0886,2025-04-03,feature_used,
E4780,U0887,2025-04-14,browse,
E4781,U0887,2025-02-01,purchase,75.46
E4782,U0887,2025-01-26,purchase,72.58
E4783,U0887,2025-02-27,login,
E4784,U0887,2025-02-08,browse,
E4785,U0887,2025-01-20,login,
E4786,U0887,2025-03-23,purchase,103.11
E4787,U0887,2025-03-23,feature_used,
E4788,U0888,2025-04-23,browse,
E4789,U0888,2025-01-07,login,
E4790,U0888,2025-02-10,browse,
E4791,U0889,2025-01-02,login,
E4792,U0889,2025-04-14,browse,
E4793,U0889,2025-04-24,login,
E4794,U0889,2025-04-25,purchase,59.45
E4795,U0889,2025-03-05,purchase,17.44
E4796,U0889,2025-01-14,purchase,39.19
E4797,U0889,2025-04-10,feature_used,
E4798,U0890,2025-01-18,purchase,20.02
E4799,U0890,2025-02-04,purchase,113.92
E4800,U0890,2025-04-23,browse,
E4801,U0891,2025-03-05,purchase,22.06
E4802,U0891,2025-04-11,login,
E4803,U0891,2025-04-15,browse,
E4804,U0891,2025-04-15,browse,
E4805,U0891,2025-04-08,browse,
E4806,U0891,2025-02-03,browse,
E4807,U0891,2025-04-25,purchase,35.12
E4808,U0892,2025-03-02,browse,
E4809,U0892,2025-04-07,purchase,72.89
E4810,U0892,2025-01-17,purchase,51.41
E4811,U0892,2025-01-28,browse,
E4812,U0892,2025-02-19,browse,
E4813,U0892,2025-03-31,browse,
E4814,U0893,2025-03-25,browse,
E4815,U0893,2025-02-20,login,
E4816,U0893,2025-01-01,login,
E4817,U0893,2025-01-27,login,
E4818,U0893,2025-03-08,browse,
E4819,U0894,2025-02-18,purchase,80.17
E4820,U0894,2025-01-04,purchase,17.71
E4821,U0894,2025-03-05,purchase,116.32
E4822,U0894,2025-03-20,browse,
E4823,U0894,2025-03-24,feature_used,
E4824,U0895,2025-01-04,purchase,33.07
E4825,U0895,2025-04-21,purchase,15.06
E4826,U0895,2025-04-17,browse,
E4827,U0895,2025-01-22,login,
E4828,U0895,2025-04-09,feature_used,
E4829,U0896,2025-03-21,login,
E4830,U0896,2025-02-07,browse,
E4831,U0896,2025-01-10,login,
E4832,U0896,2025-02-11,browse,
E4833,U0897,2025-01-12,login,
E4834,U0897,2025-04-26,browse,
E4835,U0897,2025-03-23,browse,
E4836,U0897,2025-02-13,browse,
E4837,U0897,2025-03-07,purchase,88.34
E4838,U0897,2025-01-02,login,
E4839,U0897,2025-02-28,login,
E4840,U0897,2025-03-18,feature_used,
E4841,U0898,2025-01-19,purchase,118.92
E4842,U0898,2025-02-22,browse,
E4843,U0898,2025-03-17,browse,
E4844,U0898,2025-03-15,purchase,34.2
E4845,U0899,2025-03-28,browse,
E4846,U0899,2025-01-20,login,
E4847,U0899,2025-04-19,browse,
E4848,U0899,2025-02-09,purchase,101.55
E4849,U0899,2025-02-08,login,
E4850,U0900,2025-01-07,browse,
E4851,U0900,2025-02-10,browse,
E4852,U0900,2025-03-25,browse,
E4853,U0901,2025-03-06,purchase,111.44
E4854,U0901,2025-01-17,purchase,73.37
E4855,U0901,2025-04-19,login,
E4856,U0901,2025-04-04,feature_used,
E4857,U0902,2025-02-02,browse,
E4858,U0902,2025-02-15,browse,
E4859,U0902,2025-02-28,login,
E4860,U0902,2025-02-21,purchase,73.37
E4861,U0903,2025-03-09,login,
E4862,U0903,2025-01-29,purchase,20.02
E4863,U0903,2025-04-11,login,
E4864,U0903,2025-03-03,login,
E4865,U0903,2025-03-01,login,
E4866,U0904,2025-02-17,purchase,18.47
E4867,U0904,2025-01-20,login,
E4868,U0904,2025-04-28,browse,
E4869,U0904,2025-02-06,purchase,56.05
E4870,U0905,2025-04-19,purchase,104.1
E4871,U0905,2025-03-12,login,
E4872,U0905,2025-03-30,browse,
E4873,U0905,2025-04-30,purchase,7.87
E4874,U0905,2025-03-08,login,
E4875,U0906,2025-03-05,login,
E4876,U0906,2025-01-20,purchase,21.4
E4877,U0906,2025-01-28,purchase,14.34
E4878,U0906,2025-01-14,login,
E4879,U0906,2025-02-13,login,
E4880,U0906,2025-04-08,browse,
E4881,U0907,2025-03-28,purchase,11.74
E4882,U0907,2025-03-18,purchase,22.76
E4883,U0907,2025-02-24,login,
E4884,U0907,2025-01-10,purchase,67.13
E4885,U0907,2025-03-21,browse,
E4886,U0907,2025-01-06,login,
E4887,U0907,2025-02-17,login,
E4888,U0908,2025-03-22,purchase,67.35
E4889,U0908,2025-01-15,purchase,82.69
E4890,U0908,2025-02-05,purchase,51.1
E4891,U0908,2025-04-02,login,
E4892,U0908,2025-01-15,login,
E4893,U0908,2025-04-20,browse,
E4894,U0908,2025-04-27,login,
E4895,U0909,2025-02-19,purchase,67.79
E4896,U0909,2025-01-21,browse,
E4897,U0909,2025-04-22,login,
E4898,U0910,2025-03-19,login,
E4899,U0910,2025-01-22,login,
E4900,U0910,2025-03-05,purchase,42.25
E4901,U0910,2025-01-21,purchase,44.21
E4902,U0911,2025-02-15,purchase,43.55
E4903,U0911,2025-02-23,purchase,5.41
E4904,U0911,2025-02-02,browse,
E4905,U0911,2025-04-15,browse,
E4906,U0911,2025-04-12,feature_used,
E4907,U0912,2025-04-20,purchase,112.62
E4908,U0912,2025-03-08,browse,
E4909,U0912,2025-04-13,purchase,7.06
E4910,U0912,2025-03-12,purchase,12.99
E4911,U0912,2025-02-05,login,
E4912,U0912,2025-01-29,browse,
E4913,U0913,2025-02-25,login,
E4914,U0913,2025-04-30,browse,
E4915,U0913,2025-01-15,browse,
E4916,U0913,2025-02-17,login,
E4917,U0913,2025-02-18,browse,
E4918,U0913,2025-04-02,feature_used,
E4919,U0914,2025-01-04,purchase,100.77
E4920,U0914,2025-04-18,purchase,98.16
E4921,U0914,2025-04-24,purchase,58.16
E4922,U0914,2025-02-08,browse,
E4923,U0915,2025-03-24,purchase,88.28
E4924,U0915,2025-03-09,login,
E4925,U0915,2025-01-06,browse,
E4926,U0915,2025-01-26,purchase,65.33
E4927,U0915,2025-04-23,login,
E4928,U0915,2025-04-13,browse,
E4929,U0915,2025-04-30,purchase,99.49
E4930,U0915,2025-03-29,feature_used,
E4931,U0916,2025-02-26,browse,
E4932,U0916,2025-04-15,purchase,35.29
E4933,U0916,2025-01-19,purchase,73.3
E4934,U0916,2025-04-03,purchase,16.53
E4935,U0916,2025-02-27,login,
E4936,U0916,2025-04-05,browse,
E4937,U0916,2025-04-28,browse,
E4938,U0917,2025-04-30,purchase,109.0
E4939,U0917,2025-03-24,browse,
E4940,U0917,2025-02-08,login,
E4941,U0918,2025-04-28,browse,
E4942,U0918,2025-01-14,purchase,45.88
E4943,U0918,2025-02-04,login,
E4944,U0918,2025-01-28,purchase,63.66
E4945,U0918,2025-02-27,purchase,52.63
E4946,U0918,2025-01-30,purchase,104.25
E4947,U0919,2025-02-22,purchase,64.22
E4948,U0919,2025-04-19,login,
E4949,U0919,2025-01-22,browse,
E4950,U0919,2025-03-13,purchase,34.63
E4951,U0919,2025-01-15,login,
E4952,U0919,2025-04-23,purchase,101.19
E4953,U0919,2025-03-10,purchase,11.3
E4954,U0920,2025-01-27,purchase,15.09
E4955,U0920,2025-03-14,purchase,108.91
E4956,U0920,2025-03-10,browse,
E4957,U0920,2025-04-25,login,
E4958,U0920,2025-03-27,browse,
E4959,U0920,2025-01-31,login,
E4960,U0920,2025-04-05,feature_used,
E4961,U0921,2025-04-06,login,
E4962,U0921,2025-01-31,purchase,13.05
E4963,U0921,2025-03-28,purchase,74.21
E4964,U0921,2025-02-09,browse,
E4965,U0921,2025-04-06,feature_used,
E4966,U0922,2025-02-01,browse,
E4967,U0922,2025-04-07,browse,
E4968,U0922,2025-02-05,purchase,21.69
E4969,U0922,2025-01-28,browse,
E4970,U0922,2025-04-12,feature_used,
E4971,U0923,2025-03-17,browse,
E4972,U0923,2025-02-07,purchase,88.64
E4973,U0923,2025-04-02,browse,
E4974,U0923,2025-02-14,purchase,49.03
E4975,U0923,2025-02-27,browse,
E4976,U0923,2025-03-22,login,
E4977,U0923,2025-01-01,browse,
E4978,U0924,2025-03-24,browse,
E4979,U0924,2025-04-20,login,
E4980,U0924,2025-02-14,login,
E4981,U0924,2025-03-20,browse,
E4982,U0924,2025-03-31,feature_used,
E4983,U0925,2025-01-27,purchase,119.84
E4984,U0925,2025-04-27,purchase,110.09
E4985,U0925,2025-04-15,browse,
E4986,U0925,2025-01-15,login,
E4987,U0925,2025-03-20,feature_used,
E4988,U0926,2025-02-05,login,
E4989,U0926,2025-02-21,browse,
E4990,U0926,2025-03-22,login,
E4991,U0926,2025-02-20,login,
E4992,U0926,2025-01-03,login,
E4993,U0927,2025-01-17,browse,
E4994,U0927,2025-04-22,browse,
E4995,U0927,2025-02-19,browse,
E4996,U0927,2025-03-31,feature_used,
E4997,U0928,2025-04-08,browse,
E4998,U0928,2025-02-09,purchase,62.79
E4999,U0928,2025-03-30,login,
E5000,U0928,2025-03-07,login,
E5001,U0928,2025-02-03,purchase,58.34
E5002,U0928,2025-04-08,feature_used,
E5003,U0929,2025-04-13,browse,
E5004,U0929,2025-03-03,login,
E5005,U0929,2025-04-18,login,
E5006,U0930,2025-01-24,login,
E5007,U0930,2025-01-26,purchase,18.51
E5008,U0930,2025-01-20,purchase,108.66
E5009,U0930,2025-01-09,browse,
E5010,U0930,2025-03-28,login,
E5011,U0930,2025-04-13,purchase,61.98
E5012,U0930,2025-04-06,feature_used,
E5013,U0931,2025-01-13,purchase,34.43
E5014,U0931,2025-01-04,browse,
E5015,U0931,2025-03-23,purchase,18.51
E5016,U0931,2025-02-25,browse,
E5017,U0932,2025-02-26,browse,
E5018,U0932,2025-03-18,login,
E5019,U0932,2025-04-07,login,
E5020,U0932,2025-02-24,login,
E5021,U0932,2025-03-07,browse,
E5022,U0933,2025-03-08,purchase,27.24
E5023,U0933,2025-03-25,purchase,90.69
E5024,U0933,2025-03-15,browse,
E5025,U0933,2025-02-21,login,
E5026,U0933,2025-01-18,browse,
E5027,U0933,2025-02-22,purchase,86.67
E5028,U0933,2025-04-04,feature_used,
E5029,U0934,2025-03-26,login,
E5030,U0934,2025-01-18,login,
E5031,U0934,2025-01-21,login,
E5032,U0934,2025-01-19,browse,
E5033,U0934,2025-01-04,purchase,42.07
E5034,U0934,2025-03-18,purchase,73.04
E5035,U0934,2025-03-23,browse,
E5036,U0935,2025-02-09,browse,
E5037,U0935,2025-03-22,purchase,9.92
E5038,U0935,2025-01-21,purchase,18.14
E5039,U0936,2025-02-01,login,
E5040,U0936,2025-01-04,browse,
E5041,U0936,2025-04-27,browse,
E5042,U0936,2025-03-06,purchase,14.73
E5043,U0936,2025-04-07,browse,
E5044,U0936,2025-03-12,login,
E5045,U0936,2025-03-14,login,
E5046,U0936,2025-03-25,feature_used,
E5047,U0937,2025-02-12,login,
E5048,U0937,2025-02-20,browse,
E5049,U0937,2025-03-13,purchase,6.18
E5050,U0937,2025-04-13,login,
E5051,U0937,2025-01-25,purchase,5.96
E5052,U0937,2025-03-21,purchase,115.92
E5053,U0937,2025-02-04,browse,
E5054,U0937,2025-03-22,feature_used,
E5055,U0938,2025-01-05,browse,
E5056,U0938,2025-04-26,browse,
E5057,U0938,2025-02-17,purchase,39.05
E5058,U0938,2025-04-27,login,
E5059,U0939,2025-04-18,browse,
E5060,U0939,2025-02-26,login,
E5061,U0939,2025-04-11,login,
E5062,U0939,2025-01-24,login,
E5063,U0939,2025-04-18,login,
E5064,U0939,2025-02-02,browse,
E5065,U0940,2025-03-08,purchase,59.83
E5066,U0940,2025-04-07,browse,
E5067,U0940,2025-02-13,login,
E5068,U0940,2025-02-01,login,
E5069,U0940,2025-04-21,login,
E5070,U0940,2025-03-22,feature_used,
E5071,U0941,2025-01-04,purchase,17.11
E5072,U0941,2025-02-07,purchase,39.52
E5073,U0941,2025-03-04,browse,
E5074,U0941,2025-01-29,purchase,54.92
E5075,U0941,2025-01-19,purchase,64.29
E5076,U0941,2025-04-01,login,
E5077,U0941,2025-01-29,login,
E5078,U0942,2025-03-02,purchase,26.68
E5079,U0942,2025-04-22,login,
E5080,U0942,2025-02-21,login,
E5081,U0942,2025-02-07,purchase,44.07
E5082,U0942,2025-04-01,purchase,32.98
E5083,U0942,2025-02-05,browse,
E5084,U0942,2025-04-09,feature_used,
E5085,U0943,2025-04-16,purchase,90.07
E5086,U0943,2025-01-18,purchase,72.7
E5087,U0943,2025-04-20,login,
E5088,U0943,2025-03-15,browse,
E5089,U0943,2025-04-08,feature_used,
E5090,U0944,2025-02-01,purchase,65.58
E5091,U0944,2025-01-17,purchase,12.25
E5092,U0944,2025-04-12,purchase,98.62
E5093,U0944,2025-03-20,browse,
E5094,U0945,2025-02-21,purchase,96.1
E5095,U0945,2025-03-20,login,
E5096,U0945,2025-03-23,login,
E5097,U0945,2025-01-13,login,
E5098,U0945,2025-01-24,login,
E5099,U0945,2025-02-09,browse,
E5100,U0945,2025-01-14,browse,
E5101,U0946,2025-02-01,purchase,14.35
E5102,U0946,2025-02-25,purchase,88.56
E5103,U0946,2025-01-24,login,
E5104,U0947,2025-01-16,login,
E5105,U0947,2025-03-08,purchase,112.73
E5106,U0947,2025-02-18,login,
E5107,U0947,2025-04-11,login,
E5108,U0947,2025-02-27,purchase,36.62
E5109,U0947,2025-04-14,browse,
E5110,U0948,2025-02-10,purchase,18.67
E5111,U0948,2025-02-13,login,
E5112,U0948,2025-01-04,purchase,115.22
E5113,U0948,2025-03-18,login,
E5114,U0949,2025-04-01,purchase,19.25
E5115,U0949,2025-03-26,purchase,96.51
E5116,U0949,2025-03-29,login,
E5117,U0949,2025-03-20,login,
E5118,U0949,2025-03-18,feature_used,
E5119,U0950,2025-04-02,purchase,117.11
E5120,U0950,2025-01-07,login,
E5121,U0950,2025-01-26,login,
E5122,U0950,2025-03-16,browse,
E5123,U0950,2025-01-24,purchase,115.09
E5124,U0951,2025-03-27,login,
E5125,U0951,2025-02-16,login,
E5126,U0951,2025-04-11,purchase,28.36
E5127,U0951,2025-04-30,browse,
E5128,U0951,2025-01-30,browse,
E5129,U0951,2025-02-15,browse,
E5130,U0952,2025-04-11,browse,
E5131,U0952,2025-02-17,browse,
E5132,U0952,2025-03-04,login,
E5133,U0952,2025-01-12,browse,
E5134,U0952,2025-03-28,purchase,41.58
E5135,U0952,2025-04-13,feature_used,
E5136,U0953,2025-02-11,browse,
E5137,U0953,2025-02-18,purchase,90.49
E5138,U0953,2025-03-19,purchase,55.6
E5139,U0953,2025-02-25,purchase,26.34
E5140,U0953,2025-02-16,browse,
E5141,U0953,2025-01-08,browse,
E5142,U0953,2025-02-24,login,
E5143,U0953,2025-03-28,feature_used,
E5144,U0954,2025-03-27,login,
E5145,U0954,2025-03-17,login,
E5146,U0954,2025-02-01,login,
E5147,U0954,2025-04-01,browse,
E5148,U0955,2025-02-09,browse,
E5149,U0955,2025-02-28,login,
E5150,U0955,2025-03-18,browse,
E5151,U0956,2025-02-12,browse,
E5152,U0956,2025-01-16,login,
E5153,U0956,2025-04-20,browse,
E5154,U0956,2025-02-04,login,
E5155,U0956,2025-02-22,purchase,110.09
E5156,U0956,2025-02-03,purchase,23.15
E5157,U0956,2025-01-03,purchase,40.62
E5158,U0956,2025-04-04,feature_used,
E5159,U0957,2025-04-05,browse,
E5160,U0957,2025-04-18,login,
E5161,U0957,2025-04-22,login,
E5162,U0957,2025-03-29,browse,
E5163,U0957,2025-02-18,browse,
E5164,U0957,2025-02-22,purchase,49.52
E5165,U0958,2025-01-17,login,
E5166,U0958,2025-04-18,login,
E5167,U0958,2025-03-07,login,
E5168,U0958,2025-03-11,login,
E5169,U0958,2025-03-14,login,
E5170,U0958,2025-04-03,feature_used,
E5171,U0959,2025-01-08,purchase,36.7
E5172,U0959,2025-04-28,login,
E5173,U0959,2025-03-26,login,
E5174,U0959,2025-03-02,purchase,7.2
E5175,U0959,2025-01-28,purchase,16.55
E5176,U0959,2025-03-16,feature_used,
E5177,U0960,2025-04-28,purchase,68.18
E5178,U0960,2025-04-22,browse,
E5179,U0960,2025-01-07,login,
E5180,U0960,2025-04-14,browse,
E5181,U0960,2025-01-06,purchase,83.2
E5182,U0960,2025-02-25,login,
E5183,U0960,2025-03-05,purchase,14.77
E5184,U0960,2025-03-23,feature_used,
E5185,U0961,2025-04-08,purchase,18.26
E5186,U0961,2025-04-26,login,
E5187,U0961,2025-03-10,browse,
E5188,U0961,2025-04-05,browse,
E5189,U0962,2025-02-17,login,
E5190,U0962,2025-01-09,purchase,101.22
E5191,U0962,2025-01-01,browse,
E5192,U0962,2025-04-17,browse,
E5193,U0962,2025-03-22,feature_used,
E5194,U0963,2025-01-16,purchase,63.67
E5195,U0963,2025-04-27,browse,
E5196,U0963,2025-04-03,browse,
E5197,U0963,2025-04-18,purchase,56.51
E5198,U0963,2025-03-15,feature_used,
E5199,U0964,2025-02-13,purchase,10.61
E5200,U0964,2025-01-15,purchase,32.4
E5201,U0964,2025-02-06,purchase,91.53
E5202,U0964,2025-03-21,feature_used,
E5203,U0965,2025-02-01,purchase,57.13
E5204,U0965,2025-04-27,purchase,75.2
E5205,U0965,2025-02-08,purchase,50.54
E5206,U0965,2025-04-06,purchase,97.97
E5207,U0965,2025-03-29,feature_used,
E5208,U0966,2025-03-08,login,
E5209,U0966,2025-04-13,browse,
E5210,U0966,2025-03-03,purchase,51.41
E5211,U0966,2025-01-10,login,
E5212,U0966,2025-04-10,feature_used,
E5213,U0967,2025-03-27,purchase,79.38
E5214,U0967,2025-03-10,purchase,8.66
E5215,U0967,2025-02-04,purchase,43.11
E5216,U0967,2025-03-07,browse,
E5217,U0968,2025-01-06,purchase,53.06
E5218,U0968,2025-03-23,purchase,115.15
E5219,U0968,2025-02-14,purchase,110.85
E5220,U0969,2025-04-14,browse,
E5221,U0969,2025-03-14,browse,
E5222,U0969,2025-03-18,login,
E5223,U0969,2025-02-09,purchase,68.68
E5224,U0969,2025-04-07,feature_used,
E5225,U0970,2025-04-09,login,
E5226,U0970,2025-04-02,login,
E5227,U0970,2025-03-24,browse,
E5228,U0970,2025-02-02,login,
E5229,U0971,2025-04-12,login,
E5230,U0971,2025-01-06,browse,
E5231,U0971,2025-02-20,purchase,90.16
E5232,U0972,2025-01-25,login,
E5233,U0972,2025-01-11,browse,
E5234,U0972,2025-03-15,browse,
E5235,U0972,2025-01-17,login,
E5236,U0972,2025-02-05,browse,
E5237,U0972,2025-03-31,browse,
E5238,U0972,2025-04-05,purchase,84.0
E5239,U0972,2025-04-13,feature_used,
E5240,U0973,2025-04-25,login,
E5241,U0973,2025-03-26,browse,
E5242,U0973,2025-02-11,purchase,112.23
E5243,U0974,2025-02-19,purchase,53.82
E5244,U0974,2025-02-14,browse,
E5245,U0974,2025-03-15,purchase,105.93
E5246,U0974,2025-04-04,feature_used,
E5247,U0975,2025-01-19,browse,
E5248,U0975,2025-04-13,purchase,31.04
E5249,U0975,2025-03-29,purchase,118.74
E5250,U0976,2025-01-22,browse,
E5251,U0976,2025-03-09,login,
E5252,U0976,2025-02-26,purchase,101.11
E5253,U0976,2025-01-10,purchase,92.73
E5254,U0977,2025-04-08,login,
E5255,U0977,2025-03-08,browse,
E5256,U0977,2025-01-09,browse,
E5257,U0978,2025-01-21,login,
E5258,U0978,2025-01-21,login,
E5259,U0978,2025-03-06,browse,
E5260,U0978,2025-01-03,login,
E5261,U0979,2025-02-01,login,
E5262,U0979,2025-03-11,purchase,20.87
E5263,U0979,2025-04-23,purchase,97.37
E5264,U0979,2025-04-11,feature_used,
E5265,U0980,2025-03-12,browse,
E5266,U0980,2025-02-16,browse,
E5267,U0980,2025-03-23,browse,
E5268,U0980,2025-03-27,browse,
E5269,U0981,2025-01-14,login,
E5270,U0981,2025-02-13,browse,
E5271,U0981,2025-02-15,login,
E5272,U0981,2025-03-02,login,
E5273,U0981,2025-02-05,browse,
E5274,U0981,2025-03-20,feature_used,
E5275,U0982,2025-03-31,purchase,50.07
E5276,U0982,2025-02-28,purchase,60.75
E5277,U0982,2025-03-18,purchase,36.96
E5278,U0983,2025-02-22,purchase,111.24
E5279,U0983,2025-02-27,purchase,75.62
E5280,U0983,2025-02-06,login,
E5281,U0983,2025-02-18,purchase,109.2
E5282,U0983,2025-03-08,login,
E5283,U0983,2025-03-31,feature_used,
E5284,U0984,2025-03-18,browse,
E5285,U0984,2025-03-17,login,
E5286,U0984,2025-01-04,purchase,60.15
E5287,U0985,2025-01-08,login,
E5288,U0985,2025-02-09,login,
E5289,U0985,2025-04-07,login,
E5290,U0985,2025-04-19,purchase,104.11
E5291,U0985,2025-04-03,login,
E5292,U0986,2025-04-26,browse,
E5293,U0986,2025-04-23,purchase,64.97
E5294,U0986,2025-01-31,login,
E5295,U0986,2025-01-07,browse,
E5296,U0986,2025-01-30,login,
E5297,U0986,2025-04-09,feature_used,
E5298,U0987,2025-01-01,browse,
E5299,U0987,2025-04-04,purchase,13.44
E5300,U0987,2025-02-26,browse,
E5301,U0987,2025-02-07,login,
E5302,U0988,2025-01-17,login,
E5303,U0988,2025-04-22,login,
E5304,U0988,2025-01-08,browse,
E5305,U0988,2025-03-01,login,
E5306,U0988,2025-04-23,login,
E5307,U0989,2025-04-27,browse,
E5308,U0989,2025-02-23,browse,
E5309,U0989,2025-03-30,browse,
E5310,U0989,2025-04-03,login,
E5311,U0989,2025-01-11,login,
E5312,U0989,2025-03-01,browse,
E5313,U0990,2025-01-07,login,
E5314,U0990,2025-04-10,login,
E5315,U0990,2025-01-16,login,
E5316,U0990,2025-01-14,purchase,63.73
E5317,U0990,2025-03-21,feature_used,
E5318,U0991,2025-04-25,login,
E5319,U0991,2025-04-14,purchase,94.53
E5320,U0991,2025-03-04,purchase,48.1
E5321,U0991,2025-03-15,feature_used,
E5322,U0992,2025-03-28,login,
E5323,U0992,2025-02-24,purchase,92.79
E5324,U0992,2025-02-13,purchase,90.15
E5325,U0992,2025-03-30,login,
E5326,U0992,2025-01-12,login,
E5327,U0992,2025-03-22,login,
E5328,U0992,2025-03-29,feature_used,
E5329,U0993,2025-02-18,browse,
E5330,U0993,2025-03-13,browse,
E5331,U0993,2025-01-22,login,
E5332,U0993,2025-03-27,login,
E5333,U0994,2025-01-06,login,
E5334,U0994,2025-04-30,purchase,113.67
E5335,U0994,2025-01-14,purchase,29.84
E5336,U0994,2025-02-02,purchase,29.6
E5337,U0994,2025-03-12,browse,
E5338,U0995,2025-01-04,browse,
E5339,U0995,2025-03-05,browse,
E5340,U0995,2025-03-15,purchase,107.11
E5341,U0995,2025-01-06,browse,
E5342,U0995,2025-02-26,browse,
E5343,U0995,2025-01-30,login,
E5344,U0996,2025-04-16,purchase,61.47
